Date/Time,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
2012-06-15 22:00:00,21.3,8.6,44,13,25.0,102.06,Mainly Clear
2012-06-15 23:00:00,20.1,9.5,50,11,25.0,102.06,Clear
2012-06-16 00:00:00,17.5,9.9,61,9,25.0,102.05,Clear
2012-06-16 01:00:00,16.1,10.4,69,11,25.0,102.02,Mainly Clear
2012-06-16 02:00:00,15.3,10.3,72,13,25.0,102.03,Clear
2012-06-16 03:00:00,14.7,9.6,71,17,25.0,102.03,Mainly Clear
2012-06-16 04:00:00,13.8,8.8,72,19,25.0,102.11,Mainly Clear
2012-06-16 05:00:00,13.9,8.5,70,13,24.1,102.16,Mostly Cloudy
2012-06-16 06:00:00,15.2,8.8,66,17,24.1,102.18,Mostly Cloudy
2012-06-16 07:00:00,16.2,9.3,64,15,48.3,102.25,Mostly Cloudy
2012-06-16 08:00:00,17.4,9.5,60,9,48.3,102.23,Mostly Cloudy
2012-06-16 09:00:00,18.9,10.7,59,11,48.3,102.2,Cloudy
2012-06-16 10:00:00,21.6,12.0,54,4,48.3,102.15,Cloudy
2012-06-16 11:00:00,21.9,11.6,52,6,48.3,102.1,Cloudy
2012-06-16 12:00:00,23.8,13.1,51,6,48.3,102.04,Mostly Cloudy
2012-06-16 13:00:00,24.6,12.5,47,9,48.3,101.96,Cloudy
2012-06-16 14:00:00,24.9,13.5,49,6,48.3,101.91,Mostly Cloudy
2012-06-16 15:00:00,26.0,13.6,46,6,48.3,101.84,Mostly Cloudy
2012-06-16 16:00:00,26.5,11.0,38,7,48.3,101.77,Mostly Cloudy
2012-06-16 17:00:00,26.5,11.3,39,4,48.3,101.73,Mostly Cloudy
2012-06-16 18:00:00,26.2,12.1,41,6,48.3,101.71,Mainly Clear
2012-06-16 19:00:00,25.0,13.0,47,7,48.3,101.66,Mainly Clear
2012-06-16 20:00:00,23.1,11.8,49,4,48.3,101.62,Mainly Clear
2012-06-16 21:00:00,20.8,12.3,58,0,25.0,101.6,Clear
2012-06-16 22:00:00,21.5,11.9,54,9,25.0,101.6,Mainly Clear
2012-06-16 23:00:00,20.9,12.9,60,0,25.0,101.58,Mainly Clear
2012-06-17 00:00:00,19.3,12.6,65,0,25.0,101.55,Mainly Clear
2012-06-17 01:00:00,19.8,13.7,68,7,25.0,101.52,Mainly Clear
2012-06-17 02:00:00,18.6,13.5,72,11,25.0,101.48,Mainly Clear
2012-06-17 03:00:00,18.4,13.7,74,13,25.0,101.45,Clear
2012-06-17 04:00:00,17.4,13.4,77,9,24.1,101.46,Mainly Clear
2012-06-17 05:00:00,17.3,13.7,79,6,48.3,101.47,Mainly Clear
2012-06-17 06:00:00,18.9,14.1,74,9,48.3,101.51,Mainly Clear
2012-06-17 07:00:00,20.2,14.4,69,11,48.3,101.52,Mainly Clear
2012-06-17 08:00:00,22.2,15.1,64,9,48.3,101.5,Mainly Clear
2012-06-17 09:00:00,23.4,15.3,60,9,48.3,101.47,Mainly Clear
2012-06-17 10:00:00,25.0,16.1,58,9,48.3,101.43,Mainly Clear
2012-06-17 11:00:00,25.7,16.3,56,9,48.3,101.39,Cloudy
2012-06-17 12:00:00,26.0,16.3,55,6,48.3,101.33,Cloudy
2012-06-17 13:00:00,26.6,16.7,55,11,48.3,101.23,Mostly Cloudy
2012-06-17 14:00:00,26.1,16.5,55,17,48.3,101.17,Cloudy
2012-06-17 15:00:00,27.0,16.8,54,17,48.3,101.1,Cloudy
2012-06-17 16:00:00,27.4,16.3,51,20,48.3,101.02,Cloudy
2012-06-17 17:00:00,26.2,14.7,49,19,48.3,100.97,Cloudy
2012-06-17 18:00:00,26.0,15.9,54,17,48.3,100.92,Cloudy
2012-06-17 19:00:00,25.5,16.4,57,17,48.3,100.91,Cloudy
2012-06-17 20:00:00,24.5,15.1,56,15,48.3,100.95,Cloudy
2012-06-17 21:00:00,24.1,14.1,54,19,25.0,100.99,Mostly Cloudy
2012-06-17 22:00:00,23.4,13.8,55,22,25.0,101.0,Mostly Cloudy
2012-06-17 23:00:00,23.2,13.7,55,13,25.0,101.03,Mostly Cloudy
2012-06-18 00:00:00,21.7,13.4,59,15,25.0,101.04,Mainly Clear
2012-06-18 01:00:00,20.5,13.4,64,13,25.0,101.07,Mainly Clear
2012-06-18 02:00:00,19.7,13.5,67,19,25.0,101.08,Mainly Clear
2012-06-18 03:00:00,19.3,13.4,69,17,25.0,101.06,Mainly Clear
2012-06-18 04:00:00,18.4,13.3,72,17,25.0,101.1,Mainly Clear
2012-06-18 05:00:00,17.9,13.2,74,19,24.1,101.12,Mostly Cloudy
2012-06-18 06:00:00,18.2,13.3,73,20,24.1,101.14,Mostly Cloudy
2012-06-18 07:00:00,19.3,13.4,69,17,48.3,101.16,Mostly Cloudy
2012-06-18 08:00:00,20.6,14.0,66,17,48.3,101.17,Mostly Cloudy
2012-06-18 09:00:00,22.0,14.4,62,17,48.3,101.15,Mostly Cloudy
2012-06-18 10:00:00,22.6,14.2,59,19,48.3,101.15,Mostly Cloudy
2012-06-18 11:00:00,24.0,14.9,57,19,24.1,101.14,Mostly Cloudy
2012-06-18 12:00:00,25.3,14.8,52,19,24.1,101.13,Mostly Cloudy
2012-06-18 13:00:00,25.3,14.2,50,20,24.1,101.06,Mostly Cloudy
2012-06-18 14:00:00,26.1,14.0,47,22,24.1,101.06,Mostly Cloudy
2012-06-18 15:00:00,25.8,13.4,46,24,24.1,101.02,Mostly Cloudy
2012-06-18 16:00:00,25.6,13.6,47,24,24.1,100.98,Mainly Clear
2012-06-18 17:00:00,25.2,13.5,48,20,24.1,100.95,Mainly Clear
2012-06-18 18:00:00,24.1,13.1,50,22,24.1,100.96,Mostly Cloudy
2012-06-18 19:00:00,23.2,13.1,53,20,24.1,100.97,Mostly Cloudy
2012-06-18 20:00:00,22.3,13.2,56,7,24.1,100.99,Cloudy
2012-06-18 21:00:00,21.8,13.4,59,9,25.0,101.02,Mainly Clear
2012-06-18 22:00:00,21.5,14.0,62,13,25.0,101.02,Mainly Clear
2012-06-18 23:00:00,21.5,14.7,65,13,25.0,101.13,Mostly Cloudy
2012-06-19 00:00:00,20.8,14.7,68,13,25.0,101.14,Mostly Cloudy
2012-06-19 01:00:00,20.0,14.6,71,9,25.0,101.17,Mostly Cloudy
2012-06-19 02:00:00,19.1,14.3,74,9,25.0,101.11,Clear
2012-06-19 03:00:00,18.3,14.1,76,9,25.0,101.12,Clear
2012-06-19 04:00:00,18.1,13.6,75,9,24.1,101.13,Mostly Cloudy
2012-06-19 05:00:00,18.0,13.7,76,6,25.0,101.19,Mostly Cloudy
2012-06-19 06:00:00,18.8,14.1,74,9,24.1,101.19,Cloudy
2012-06-19 07:00:00,19.6,14.3,71,22,24.1,101.01,Mostly Cloudy
2012-06-19 08:00:00,20.7,14.8,69,6,24.1,101.12,Cloudy
2012-06-19 09:00:00,22.0,15.5,67,15,24.1,101.03,Cloudy
2012-06-19 10:00:00,23.2,16.0,64,13,24.1,100.98,Cloudy
2012-06-19 11:00:00,24.3,16.3,61,11,24.1,101.0,Cloudy
2012-06-19 12:00:00,25.3,17.0,60,9,24.1,100.99,Cloudy
2012-06-19 13:00:00,25.8,17.9,62,15,24.1,100.99,Cloudy
2012-06-19 14:00:00,26.5,18.9,63,11,24.1,101.01,Cloudy
2012-06-19 15:00:00,28.1,19.2,58,20,24.1,100.92,Mostly Cloudy
2012-06-19 16:00:00,27.7,19.0,59,17,24.1,100.87,Mostly Cloudy
2012-06-19 17:00:00,28.0,19.4,60,19,24.1,100.91,Mostly Cloudy
2012-06-19 18:00:00,27.9,19.1,59,19,24.1,100.93,Cloudy
2012-06-19 19:00:00,27.0,19.0,62,20,24.1,100.94,Mostly Cloudy
2012-06-19 20:00:00,26.1,19.2,66,19,24.1,100.85,Cloudy
2012-06-19 21:00:00,25.9,19.3,67,11,25.0,100.81,Cloudy
2012-06-19 22:00:00,25.5,19.3,69,9,25.0,100.86,Mostly Cloudy
2012-06-19 23:00:00,25.3,19.3,69,13,25.0,100.89,Cloudy
2012-06-20 00:00:00,25.0,18.8,68,17,25.0,100.82,Mostly Cloudy
2012-06-20 01:00:00,25.0,18.5,67,19,25.0,100.87,Mainly Clear
2012-06-20 02:00:00,24.1,18.3,70,24,25.0,100.88,Clear
2012-06-20 03:00:00,23.7,18.4,72,20,25.0,100.9,Mainly Clear
2012-06-20 04:00:00,23.1,18.2,74,13,24.1,100.97,Mainly Clear
2012-06-20 05:00:00,23.0,18.1,74,19,24.1,101.01,Mainly Clear
2012-06-20 06:00:00,24.2,18.2,69,22,48.3,101.04,Mainly Clear
2012-06-20 07:00:00,25.4,18.1,64,24,48.3,101.07,Mostly Cloudy
2012-06-20 08:00:00,25.3,18.0,64,19,48.3,101.1,Mostly Cloudy
2012-06-20 09:00:00,26.3,18.5,62,17,24.1,101.09,Mostly Cloudy
2012-06-20 10:00:00,27.4,19.3,61,9,24.1,101.06,Mostly Cloudy
2012-06-20 11:00:00,28.5,19.8,59,17,24.1,101.06,Mainly Clear
2012-06-20 12:00:00,29.1,20.0,58,20,24.1,101.0,Mainly Clear
2012-06-20 13:00:00,29.7,20.0,56,19,24.1,100.91,Clear
2012-06-20 14:00:00,31.7,20.4,51,17,24.1,100.83,Clear
2012-06-20 15:00:00,32.2,19.6,47,22,24.1,100.75,Mainly Clear
2012-06-20 16:00:00,32.2,20.0,49,26,24.1,100.74,Mainly Clear
2012-06-20 17:00:00,32.3,20.3,49,15,24.1,100.69,Mainly Clear
2012-06-20 18:00:00,32.4,19.9,48,17,24.1,100.61,Mostly Cloudy
2012-06-20 19:00:00,30.6,21.1,57,11,24.1,100.63,Mostly Cloudy
2012-06-20 20:00:00,29.7,21.1,60,17,24.1,100.61,Mostly Cloudy
2012-06-20 21:00:00,28.0,21.0,66,15,25.0,100.61,Mainly Clear
2012-06-20 22:00:00,28.1,20.2,62,24,25.0,100.57,Clear
2012-06-20 23:00:00,27.3,20.1,65,19,25.0,100.6,Mainly Clear
2012-06-21 00:00:00,26.5,19.9,67,20,25.0,100.61,Mainly Clear
2012-06-21 01:00:00,25.9,19.6,68,22,25.0,100.6,Clear
2012-06-21 02:00:00,25.1,19.3,70,11,25.0,100.6,Mainly Clear
2012-06-21 03:00:00,24.6,18.9,71,11,25.0,100.58,Mainly Clear
2012-06-21 04:00:00,24.0,18.5,71,11,25.0,100.57,Mainly Clear
2012-06-21 05:00:00,24.1,18.2,70,17,24.1,100.6,Mainly Clear
2012-06-21 06:00:00,24.5,18.2,68,17,24.1,100.6,Mainly Clear
2012-06-21 07:00:00,25.6,18.6,65,17,24.1,100.6,Mainly Clear
2012-06-21 08:00:00,26.0,18.5,63,11,24.1,100.59,Mainly Clear
2012-06-21 09:00:00,28.1,19.0,58,19,24.1,100.52,Mainly Clear
2012-06-21 10:00:00,29.4,19.3,55,17,24.1,100.47,Clear
2012-06-21 11:00:00,30.8,20.0,53,13,24.1,100.42,Mainly Clear
2012-06-21 12:00:00,31.8,20.8,52,15,24.1,100.36,Mainly Clear
2012-06-21 13:00:00,31.6,20.6,52,24,24.1,100.32,Mostly Cloudy
2012-06-21 14:00:00,32.6,20.4,49,20,24.1,100.25,Mainly Clear
2012-06-21 15:00:00,33.0,19.0,44,24,24.1,100.2,Mainly Clear
2012-06-21 16:00:00,32.5,17.9,42,24,24.1,100.14,Mainly Clear
2012-06-21 17:00:00,32.1,17.9,43,30,24.1,100.09,Mainly Clear
2012-06-21 18:00:00,31.1,18.5,47,22,24.1,100.06,Clear
2012-06-21 19:00:00,30.3,17.3,46,30,24.1,100.08,Clear
2012-06-21 20:00:00,28.9,17.6,51,22,24.1,100.1,Mainly Clear
2012-06-21 21:00:00,28.1,17.7,53,20,25.0,100.13,Mainly Clear
2012-06-21 22:00:00,27.5,17.8,55,17,25.0,100.14,Mainly Clear
2012-06-21 23:00:00,26.7,17.7,58,17,25.0,100.09,Clear
2012-06-22 00:00:00,25.8,18.1,63,9,25.0,100.07,Clear
2012-06-22 01:00:00,24.8,18.1,66,9,25.0,100.11,Mainly Clear
2012-06-22 02:00:00,24.7,16.9,62,15,25.0,100.1,Mainly Clear
2012-06-22 03:00:00,24.0,16.7,64,22,25.0,100.12,Mainly Clear
2012-06-22 04:00:00,23.0,16.7,68,19,24.1,100.14,Mainly Clear
2012-06-22 05:00:00,22.6,16.9,70,20,24.1,100.21,Mainly Clear
2012-06-22 06:00:00,22.7,17.2,71,19,24.1,100.28,Mostly Cloudy
2012-06-22 07:00:00,23.4,17.3,69,19,24.1,100.33,Mostly Cloudy
2012-06-22 08:00:00,23.0,17.3,70,17,24.1,100.37,Mostly Cloudy
2012-06-22 09:00:00,24.6,17.6,65,17,24.1,100.4,Mostly Cloudy
2012-06-22 10:00:00,24.4,16.9,63,19,24.1,100.4,Mostly Cloudy
2012-06-22 11:00:00,24.7,17.3,63,22,24.1,100.41,Mostly Cloudy
2012-06-22 12:00:00,26.8,17.8,58,22,24.1,100.41,Mostly Cloudy
2012-06-22 13:00:00,28.0,14.8,45,20,24.1,100.39,Mostly Cloudy
2012-06-22 14:00:00,29.1,14.0,40,22,48.3,100.37,Mostly Cloudy
2012-06-22 15:00:00,29.0,13.8,39,20,48.3,100.32,Mainly Clear
2012-06-22 16:00:00,28.5,12.7,38,22,48.3,100.29,Mainly Clear
2012-06-22 17:00:00,27.9,12.4,38,24,48.3,100.29,Mainly Clear
2012-06-22 18:00:00,27.2,11.7,38,17,48.3,100.31,Mainly Clear
2012-06-22 19:00:00,25.7,11.7,42,11,48.3,100.38,Mostly Cloudy
2012-06-22 20:00:00,23.2,10.9,46,7,24.1,100.42,Mostly Cloudy
2012-06-22 21:00:00,22.8,11.8,50,9,25.0,100.47,Mostly Cloudy
2012-06-22 22:00:00,21.1,11.7,55,9,25.0,100.48,Mainly Clear
2012-06-22 23:00:00,20.0,11.7,59,9,25.0,100.52,Mainly Clear
2012-06-23 00:00:00,19.6,12.1,62,7,25.0,100.56,Mostly Cloudy
2012-06-23 01:00:00,20.8,11.9,57,9,25.0,100.6,Mainly Clear
2012-06-23 02:00:00,20.1,12.0,60,13,25.0,100.62,Mainly Clear
2012-06-23 03:00:00,19.5,12.3,63,13,25.0,100.65,Mainly Clear
2012-06-23 04:00:00,19.5,12.3,63,15,24.1,100.7,Mainly Clear
2012-06-23 05:00:00,19.3,12.4,64,15,48.3,100.82,Mostly Cloudy
2012-06-23 06:00:00,17.4,12.7,74,15,24.1,100.8,Rain Showers
2012-06-23 07:00:00,18.6,13.7,73,11,48.3,100.84,Mostly Cloudy
2012-06-23 08:00:00,20.0,12.6,62,15,48.3,100.89,Mostly Cloudy
2012-06-23 09:00:00,21.5,11.8,54,15,48.3,100.9,Mostly Cloudy
2012-06-23 10:00:00,22.2,11.7,51,7,48.3,100.91,Mostly Cloudy
2012-06-23 11:00:00,23.8,11.4,46,11,48.3,100.89,Mostly Cloudy
2012-06-23 12:00:00,25.1,9.8,38,13,48.3,100.85,Mostly Cloudy
2012-06-23 13:00:00,25.6,9.6,36,19,48.3,100.84,Mainly Clear
2012-06-23 14:00:00,26.1,7.1,30,15,48.3,100.82,Mainly Clear
2012-06-23 15:00:00,26.4,5.7,27,13,48.3,100.86,Mostly Cloudy
2012-06-23 16:00:00,26.5,5.9,27,22,48.3,100.84,Mostly Cloudy
2012-06-23 17:00:00,26.4,4.4,24,15,48.3,100.83,Mainly Clear
2012-06-23 18:00:00,25.8,3.6,24,20,48.3,100.82,Mainly Clear
2012-06-23 19:00:00,25.8,3.5,24,13,48.3,100.84,Mainly Clear
2012-06-23 20:00:00,23.5,5.4,31,6,48.3,100.88,Clear
2012-06-23 21:00:00,20.1,7.3,43,0,25.0,100.95,Clear
2012-06-23 22:00:00,19.6,7.5,45,0,25.0,100.99,Mainly Clear
2012-06-23 23:00:00,18.8,8.5,51,0,25.0,101.01,Clear
2012-06-24 00:00:00,18.3,8.4,52,0,25.0,101.0,Clear
2012-06-24 01:00:00,17.6,8.7,56,6,25.0,101.02,Clear
2012-06-24 02:00:00,14.1,8.7,70,4,25.0,101.01,Clear
2012-06-24 03:00:00,14.9,9.1,68,0,25.0,101.02,Clear
2012-06-24 04:00:00,14.4,9.0,70,11,48.3,101.04,Clear
2012-06-24 05:00:00,14.0,9.2,73,6,48.3,101.04,Clear
2012-06-24 06:00:00,17.8,10.5,62,4,48.3,101.04,Clear
2012-06-24 07:00:00,20.0,12.2,61,7,48.3,101.03,Clear
2012-06-24 08:00:00,22.2,10.6,48,7,48.3,101.03,Clear
2012-06-24 09:00:00,23.2,12.7,52,11,48.3,101.0,Clear
2012-06-24 10:00:00,24.3,13.0,49,15,48.3,100.97,Clear
2012-06-24 11:00:00,26.3,12.0,41,17,48.3,100.91,Mainly Clear
2012-06-24 12:00:00,27.1,8.4,31,9,48.3,100.82,Mainly Clear
2012-06-24 13:00:00,27.3,9.9,34,17,48.3,100.75,Mostly Cloudy
2012-06-24 14:00:00,26.8,9.4,33,19,48.3,100.67,Mostly Cloudy
2012-06-24 15:00:00,26.7,8.9,33,22,48.3,100.63,Mostly Cloudy
2012-06-24 16:00:00,26.4,8.7,33,19,24.1,100.61,Cloudy
2012-06-24 17:00:00,21.5,11.8,54,32,24.1,100.69,Cloudy
2012-06-24 18:00:00,19.4,12.7,65,26,24.1,100.71,Rain Showers
2012-06-24 19:00:00,19.0,14.0,73,20,24.1,100.74,Rain
2012-06-24 20:00:00,18.7,14.5,77,24,24.1,100.69,Rain
2012-06-24 21:00:00,18.6,13.6,73,19,25.0,100.67,Cloudy
2012-06-24 22:00:00,18.3,13.1,72,9,25.0,100.6,Cloudy
2012-06-24 23:00:00,17.8,13.2,74,13,25.0,100.57,Cloudy
2012-06-25 00:00:00,16.7,13.6,82,9,19.3,100.51,Rain Showers
2012-06-25 01:00:00,15.7,13.6,87,9,19.3,100.41,Rain
2012-06-25 02:00:00,15.7,13.8,88,7,12.9,100.32,Drizzle
2012-06-25 03:00:00,15.9,14.2,90,9,11.3,100.26,Rain
2012-06-25 04:00:00,16.1,14.1,88,15,19.3,100.21,Rain
2012-06-25 05:00:00,16.4,14.3,87,15,19.3,100.21,Cloudy
2012-06-25 06:00:00,16.7,14.3,86,15,24.1,100.19,Mostly Cloudy
2012-06-25 07:00:00,17.2,13.8,80,15,24.1,100.18,Cloudy
2012-06-25 08:00:00,18.7,13.9,74,17,24.1,100.16,Mainly Clear
2012-06-25 09:00:00,18.8,13.0,69,26,24.1,100.13,Mostly Cloudy
2012-06-25 10:00:00,17.9,12.8,72,24,24.1,100.12,Rain Showers
2012-06-25 11:00:00,19.8,13.1,65,22,24.1,100.1,Mostly Cloudy
2012-06-25 12:00:00,19.0,11.9,63,26,24.1,100.12,Mostly Cloudy
2012-06-25 13:00:00,19.7,12.4,63,19,24.1,100.12,Mostly Cloudy
2012-06-25 14:00:00,20.2,12.2,60,26,24.1,100.13,Mostly Cloudy
2012-06-25 15:00:00,18.8,10.8,60,28,24.1,100.09,Mostly Cloudy
2012-06-25 16:00:00,18.1,10.8,62,26,24.1,100.12,Mostly Cloudy
2012-06-25 17:00:00,16.5,10.8,69,26,24.1,100.14,Cloudy
2012-06-25 18:00:00,16.0,10.7,71,28,24.1,100.12,Cloudy
2012-06-25 19:00:00,15.0,10.9,76,22,24.1,100.14,Cloudy
2012-06-25 20:00:00,15.2,11.3,78,11,24.1,100.12,Cloudy
2012-06-25 21:00:00,16.6,12.3,76,13,25.0,100.13,Cloudy
2012-06-25 22:00:00,17.1,11.8,71,24,25.0,100.13,Cloudy
2012-06-25 23:00:00,16.7,11.6,72,22,25.0,100.14,Cloudy
2012-06-26 00:00:00,16.6,11.3,71,26,25.0,100.12,Cloudy
2012-06-26 01:00:00,16.2,10.9,71,24,25.0,100.13,Cloudy
2012-06-26 02:00:00,15.7,10.6,72,11,25.0,100.11,Cloudy
2012-06-26 03:00:00,15.8,10.5,71,13,25.0,100.12,Cloudy
2012-06-26 04:00:00,15.6,10.2,70,13,24.1,100.12,Cloudy
2012-06-26 05:00:00,15.4,10.2,71,17,24.1,100.16,Cloudy
2012-06-26 06:00:00,15.6,10.2,70,17,24.1,100.18,Mostly Cloudy
2012-06-26 07:00:00,16.0,10.4,69,11,24.1,100.19,Mostly Cloudy
2012-06-26 08:00:00,16.4,10.3,67,17,24.1,100.18,Cloudy
2012-06-26 09:00:00,16.9,10.5,66,9,24.1,100.16,Cloudy
2012-06-26 10:00:00,17.0,10.4,65,13,24.1,100.15,Cloudy
2012-06-26 11:00:00,17.6,10.8,64,11,24.1,100.12,Cloudy
2012-06-26 12:00:00,16.9,11.5,70,15,24.1,100.12,Rain
2012-06-26 13:00:00,16.2,10.9,71,26,19.3,100.1,Cloudy
2012-06-26 14:00:00,16.3,11.6,74,20,19.3,100.07,Drizzle
2012-06-26 15:00:00,16.6,11.4,71,20,24.1,100.03,Cloudy
2012-06-26 16:00:00,15.8,12.4,80,17,24.1,100.0,Cloudy
2012-06-26 17:00:00,16.1,12.5,79,13,24.1,99.99,Rain Showers
2012-06-26 18:00:00,15.6,12.6,82,13,19.3,99.99,Rain
2012-06-26 19:00:00,15.4,12.6,83,15,19.3,99.93,Rain
2012-06-26 20:00:00,15.3,12.8,85,15,24.1,99.9,Rain
2012-06-26 21:00:00,15.4,12.9,85,15,12.9,99.9,Rain
2012-06-26 22:00:00,15.4,12.8,84,15,16.1,99.85,Rain
2012-06-26 23:00:00,15.4,12.8,84,15,19.3,99.8,Rain
2012-06-27 00:00:00,15.7,12.9,83,17,19.3,99.75,Rain
2012-06-27 01:00:00,15.7,12.9,83,13,19.3,99.72,Rain
2012-06-27 02:00:00,15.6,12.7,83,11,19.3,99.69,Rain
2012-06-27 03:00:00,15.3,12.7,84,9,19.3,99.69,Rain
2012-06-27 04:00:00,15.2,12.4,83,13,19.3,99.72,Rain
2012-06-27 05:00:00,15.2,12.2,82,17,24.1,99.76,Rain
2012-06-27 06:00:00,15.4,12.2,81,15,24.1,99.79,Rain
2012-06-27 07:00:00,16.3,12.2,77,20,24.1,99.81,Rain
2012-06-27 08:00:00,18.0,12.9,72,28,24.1,99.83,Mostly Cloudy
2012-06-27 09:00:00,18.0,12.0,68,20,24.1,99.86,Cloudy
2012-06-27 10:00:00,18.7,13.0,69,20,24.1,99.89,Rain
2012-06-27 11:00:00,17.8,13.5,76,24,24.1,99.93,Rain
2012-06-27 12:00:00,19.8,13.5,67,20,19.3,99.92,Rain
2012-06-27 13:00:00,19.3,14.4,73,13,19.3,99.96,Rain
2012-06-27 14:00:00,19.1,14.7,76,19,19.3,99.99,Rain
2012-06-27 15:00:00,19.6,15.1,75,19,24.1,100.02,Mostly Cloudy
2012-06-27 16:00:00,20.3,14.2,68,20,24.1,100.03,Rain
2012-06-27 17:00:00,19.9,14.3,70,20,24.1,100.05,Mostly Cloudy
2012-06-27 18:00:00,21.1,14.1,64,15,24.1,100.06,Mostly Cloudy
2012-06-27 19:00:00,19.4,13.8,70,17,24.1,100.09,Rain
2012-06-27 20:00:00,19.3,13.2,68,11,24.1,100.13,Cloudy
2012-06-27 21:00:00,19.3,12.7,66,13,25.0,100.19,Mostly Cloudy
2012-06-27 22:00:00,18.7,13.4,71,11,25.0,100.19,Cloudy
2012-06-27 23:00:00,17.5,14.1,80,9,25.0,100.17,Cloudy
2012-06-28 00:00:00,17.2,14.0,81,6,25.0,100.17,Cloudy
2012-06-28 01:00:00,17.7,13.3,75,11,25.0,100.15,Cloudy
2012-06-28 02:00:00,17.6,13.4,76,7,25.0,100.16,Cloudy
2012-06-28 03:00:00,17.5,13.3,76,6,25.0,100.18,Rain
2012-06-28 04:00:00,17.7,13.9,78,11,25.0,100.2,Rain Showers
2012-06-28 05:00:00,17.6,13.7,78,9,48.3,100.25,Mostly Cloudy
2012-06-28 06:00:00,17.7,13.7,77,11,48.3,100.27,Mostly Cloudy
2012-06-28 07:00:00,18.6,14.2,76,11,48.3,100.29,Mostly Cloudy
2012-06-28 08:00:00,19.4,14.2,72,9,48.3,100.28,Mostly Cloudy
2012-06-28 09:00:00,20.4,14.1,67,11,48.3,100.27,Mostly Cloudy
2012-06-28 10:00:00,21.7,14.7,64,11,48.3,100.23,Mostly Cloudy
2012-06-28 11:00:00,23.0,14.7,60,13,48.3,100.21,Mostly Cloudy
2012-06-28 12:00:00,24.6,15.3,56,9,48.3,100.19,Mostly Cloudy
2012-06-28 13:00:00,24.9,15.0,54,17,48.3,100.11,Mainly Clear
2012-06-28 14:00:00,25.5,15.3,53,22,48.3,100.08,Mainly Clear
2012-06-28 15:00:00,27.0,14.8,47,22,48.3,100.03,Mainly Clear
2012-06-28 16:00:00,27.1,14.0,45,22,48.3,100.01,Mainly Clear
2012-06-28 17:00:00,27.2,12.6,40,19,48.3,99.92,Mostly Cloudy
2012-06-28 18:00:00,26.4,12.1,41,19,48.3,99.9,Mostly Cloudy
2012-06-28 19:00:00,25.4,12.9,46,13,48.3,99.91,Mostly Cloudy
2012-06-28 20:00:00,24.1,13.5,52,11,24.1,99.89,Mainly Clear
2012-06-28 21:00:00,23.6,14.3,56,11,25.0,99.95,Mainly Clear
2012-06-28 22:00:00,22.5,15.0,63,11,25.0,99.88,Mostly Cloudy
2012-06-28 23:00:00,21.9,15.4,67,15,25.0,99.85,Mostly Cloudy
2012-06-29 00:00:00,22.2,14.0,60,15,25.0,99.83,Rain Showers
2012-06-29 01:00:00,21.1,14.7,67,4,25.0,99.75,Cloudy
2012-06-29 02:00:00,20.3,15.3,73,7,25.0,99.71,Cloudy
2012-06-29 03:00:00,19.5,16.1,81,7,9.7,99.71,"Thunderstorms,Rain Showers,Fog"
2012-06-29 04:00:00,18.8,16.5,86,9,24.1,99.68,Cloudy
2012-06-29 05:00:00,18.9,16.4,85,13,24.1,99.71,Mostly Cloudy
2012-06-29 06:00:00,19.7,16.7,83,17,24.1,99.72,Mostly Cloudy
2012-06-29 07:00:00,21.4,16.7,75,20,24.1,99.65,Mainly Clear
2012-06-29 08:00:00,22.8,17.4,72,24,24.1,99.61,Mainly Clear
2012-06-29 09:00:00,24.8,18.0,66,24,24.1,99.55,Mainly Clear
2012-06-29 10:00:00,25.5,18.3,64,26,48.3,99.52,Clear
2012-06-29 11:00:00,26.5,19.2,64,26,24.1,99.51,Mainly Clear
2012-06-29 12:00:00,27.3,18.5,59,32,24.1,99.47,Mostly Cloudy
2012-06-29 13:00:00,28.6,18.2,53,37,48.3,99.46,Mainly Clear
2012-06-29 14:00:00,29.8,17.1,46,33,48.3,99.44,Mainly Clear
2012-06-29 15:00:00,30.7,14.6,38,32,48.3,99.42,Mainly Clear
2012-06-29 16:00:00,31.1,13.0,33,28,48.3,99.39,Mainly Clear
2012-06-29 17:00:00,30.2,12.2,33,30,48.3,99.43,Mainly Clear
2012-06-29 18:00:00,29.8,12.5,35,24,48.3,99.45,Mainly Clear
2012-06-29 19:00:00,28.5,12.3,37,17,48.3,99.45,Mainly Clear
2012-06-29 20:00:00,27.6,13.4,42,9,25.0,99.51,Mainly Clear
2012-06-29 21:00:00,26.5,15.3,50,22,25.0,99.58,Mainly Clear
2012-06-29 22:00:00,25.7,14.0,48,22,25.0,99.59,Mostly Cloudy
2012-06-29 23:00:00,24.5,13.5,50,17,25.0,99.61,Mainly Clear
2012-06-30 00:00:00,23.1,11.9,49,20,25.0,99.63,Clear
2012-06-30 01:00:00,22.6,11.4,49,15,25.0,99.68,Clear
2012-06-30 02:00:00,22.0,11.5,51,17,25.0,99.67,Clear
2012-06-30 03:00:00,21.2,12.3,57,17,25.0,99.66,Clear
2012-06-30 04:00:00,20.5,13.0,62,20,48.3,99.7,Clear
2012-06-30 05:00:00,20.8,12.4,59,26,48.3,99.83,Mostly Cloudy
